Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Fraudulent
4631.83,4,0.0,1,4,1,90,5,4,0
3057.72,4,20.0,1,7,0,74,14,3,0
4986.37,2,19.0,3,1,4,19,5,1,1
3743.33,0,23.0,0,4,2,19,2,3,0
2316.826340242735,0,21.83808655246558,0,6,2,24,7,3,1
1755.29,3,15.0,2,0,1,9,1,0,0
3184.34,0,13.0,2,5,4,96,4,1,0
2832.6173516433605,1,9.77468238759592,0,3,3,87,4,3,1
4478.66,4,19.0,0,7,0,41,13,1,0
2842.85,3,15.0,1,1,0,4,11,4,0
3050.72,2,20.0,1,3,4,62,2,4,0
4296.69,4,8.0,0,3,3,42,1,4,0
1331.8241579228322,2,12.21111402895124,0,1,3,23,9,1,1
1069.17,1,18.0,0,1,1,34,6,3,0
4554.07,3,2.0,1,2,1,45,11,4,0
4768.22,2,23.0,2,1,2,13,8,5,0
1758.78,1,17.0,2,5,1,34,1,3,0
1567.9780508007254,1,9.557131702874555,0,1,2,115,8,1,1
3550.925805145641,2,14.626185467867078,1,4,2,15,11,1,1
67.48267048901235,2,2.497381533855032,0,7,0,72,6,2,1
3544.944234965864,1,13.10307621144381,1,6,2,43,3,3,1
2153.82,2,14.0,2,5,3,85,8,5,0
1578.89,4,2.0,1,4,0,13,2,3,0
510.8946108405078,0,15.706601721885422,1,2,2,85,6,0,1
2487.397285476591,2,6.164069184037395,2,1,3,5,11,0,1
4215.98,3,8.0,1,6,3,34,2,4,0
1437.0226874926793,0,6.418073096764616,0,3,1,64,5,0,1
3290.610468018202,2,22.38980336222954,1,4,0,103,1,3,1
1302.64,2,14.0,2,2,2,43,14,0,0
3824.9,3,14.0,2,5,4,68,1,4,0
3784.0,0,1.0,1,1,4,39,13,0,0
2087.4203165209187,1,14.648167821905473,0,3,0,19,5,1,1
1208.9137264607953,1,3.1303385810871216,1,2,2,52,6,3,1
932.73,3,5.0,1,8,0,119,12,4,0
1742.72,3,6.0,1,5,1,118,9,5,0
1297.84,1,14.0,0,5,2,68,4,1,0
4723.6,3,22.0,2,7,0,105,9,1,0
2343.88,1,15.0,0,3,2,40,11,1,0
3015.6624272535914,2,17.508413551143285,0,5,0,91,7,3,1
4532.89,4,5.0,2,1,1,112,5,0,0
4986.46732291484,1,9.882721395934304,1,2,0,86,4,1,1
3985.53,1,12.0,0,0,1,84,3,1,0
4554.072747803744,1,1.0,2,4,2,112,3,2,1
1748.55,2,10.0,0,3,4,5,5,1,0
4948.38145312551,1,0.7879807698123642,0,0,4,97,4,1,1
2105.96,0,5.0,1,1,4,25,1,3,0
3840.8,0,2.0,1,7,2,58,5,3,0
4686.62,3,19.0,4,4,1,76,2,1,0
2390.8444935017187,2,17.320793818293673,0,1,3,45,11,3,1
1789.06,2,5.0,1,7,2,3,2,1,0
3584.0896153515705,3,17.704143028595716,1,3,2,109,6,4,1
1822.55,1,2.0,2,0,1,5,2,1,0
4069.76,3,8.0,2,1,0,26,3,1,0
2825.5553789236274,2,7.08153987535484,2,1,2,94,1,4,1
1402.69,3,22.0,2,0,2,92,6,0,0
4747.162498411988,2,11.456127560669428,1,2,0,91,10,4,1
4011.3466066147844,3,1.250434455614343,0,2,3,55,1,0,1
431.3269662910411,0,0.507673567087715,0,4,2,17,10,1,1
2802.563610150158,2,6.880866332981551,1,3,4,63,7,1,1
2098.127906225787,2,0.09659383284632783,0,4,1,70,13,4,1
955.77,2,16.0,2,5,0,14,6,1,0
4189.67,4,6.0,0,7,2,67,2,2,0
3664.8,4,2.0,2,4,3,93,6,4,0
2541.6735347401777,4,12.121274483422713,1,4,1,98,13,3,1
1580.2402500122585,0,19.75535714165768,1,7,2,89,10,1,1
3761.3765525835092,0,2.8304808554001397,1,3,0,111,3,3,1
2835.85,2,16.0,0,4,2,30,14,5,0
2888.5620575421153,2,8.124258097794927,1,2,0,97,5,2,1
14.31,4,14.0,1,0,3,118,7,4,1
4682.304184201833,3,17.83730782918414,0,0,2,50,4,2,1
4111.94,3,13.0,1,8,2,26,7,5,0
2327.1219167855584,2,7.856330654465916,1,1,1,93,6,0,1
2928.3093919188987,2,5.298548448522513,0,4,2,112,6,2,1
3873.25,3,21.0,0,2,1,27,14,0,0
3541.07,4,7.0,2,1,1,11,12,3,0
2750.6752731393512,2,6.718115409744299,2,3,2,84,9,3,1
2922.57,4,4.0,1,3,4,75,9,0,0
1270.33,2,15.0,1,0,4,93,2,0,0
3568.682805557415,0,7.685537749049361,1,6,1,51,11,3,1
2918.56,2,17.0,2,1,4,75,5,4,0
4700.0,3,10.0,0,4,1,18,4,0,0
615.26,0,20.0,2,1,3,93,12,4,0
4721.199361981228,3,1.0067918694324942,0,4,1,118,4,3,1
1037.2452845368439,2,15.920486009254798,1,5,1,14,4,1,1
2856.881777484379,3,22.835624081574213,2,0,3,53,4,3,1
1506.0724212624896,2,13.877203118464166,0,2,1,98,8,4,1
3750.43,1,21.0,1,4,1,47,13,1,0
3214.2578999492152,3,21.478454152368382,0,1,1,85,9,3,1
1366.8783570711178,0,8.997354270160344,1,1,1,68,3,3,1
2454.89,2,14.0,0,6,3,15,4,0,0
381.9380310446038,2,6.441879850719343,0,6,3,29,7,1,1
1153.5271011114073,2,6.524482900950646,1,5,2,118,1,1,1
3539.334644714323,0,8.207922260079778,2,4,0,13,9,2,1
4912.238309024663,0,11.954760476429986,0,6,3,113,4,0,1
4759.323325628025,3,19.4295577889618,1,5,2,24,3,3,1
6.2,2,2.0,0,5,4,116,9,3,0
217.82096954034913,2,2.012575075343822,0,5,2,7,3,1,1
4465.61,3,7.0,1,0,2,76,6,4,0
2981.2481963114224,1,16.791014344252368,0,4,0,102,3,0,1
2296.910682072941,3,22.0,1,1,3,70,4,2,1
529.87,0,5.0,3,6,1,13,12,5,0
2899.9631255958066,3,20.406018455470235,1,4,0,15,7,4,1
3124.5205595183224,0,20.16195212687599,1,0,1,53,2,3,1
1585.39,4,22.0,4,2,1,84,11,3,0
2205.264041065916,4,18.465577362638484,1,5,3,76,5,3,1
3862.182634919896,0,17.68825396939068,0,1,3,38,11,0,1
1043.93,0,12.0,2,4,4,113,11,1,0
132.09026408464854,1,20.240640578917024,0,4,1,113,12,0,1
1864.8276503777624,2,15.410188888906049,0,1,1,87,7,0,1
2522.63,4,12.0,1,5,0,88,10,3,0
1504.0859277609507,4,6.556137126485316,0,0,1,90,9,2,1
1236.2976671204935,1,0.7504018406967253,1,4,2,114,6,0,1
3130.434743951665,0,17.0,0,5,0,100,10,4,1
1891.63,1,9.0,2,3,4,72,7,1,0
1922.8,0,9.0,1,5,2,73,12,3,0
689.07,0,1.0,0,7,0,76,6,4,0
4128.04,1,20.0,0,1,1,24,6,0,0
3435.8,2,1.0,1,0,2,63,8,5,0
2826.76,1,12.0,1,3,3,100,4,3,0
4075.349716943885,3,8.62989950954406,0,5,3,110,4,3,1
3633.33,2,21.0,2,5,1,47,5,3,0
4822.991814861502,2,9.748972535968266,1,2,2,14,9,0,1
3703.67,3,22.0,1,3,0,31,13,4,0
1253.9178981205755,2,8.435863132593528,1,1,0,70,12,3,1
4636.351518539152,0,11.504698634462418,3,4,2,86,9,2,1
3496.43,3,5.0,0,0,2,93,8,4,0
1359.24,4,4.0,3,0,3,110,2,1,0
3225.57855345661,1,6.45299948500152,0,3,3,21,2,1,1
49997.8,1,16.835809478641707,1,6,2,77,11,0,1
714.5548683037773,3,14.32407475253537,0,6,2,11,4,1,1
2681.66,0,7.0,0,5,4,93,12,1,0
3302.3205712283057,1,7.876883612729395,0,6,0,36,11,0,1
2008.02,4,14.0,1,3,0,87,6,3,0
4698.010224096192,1,17.661898631985263,0,4,3,13,6,1,1
2992.33,0,10.0,0,4,2,47,14,0,0
2785.33,3,2.0,2,3,4,16,6,4,0
1950.08,0,8.0,2,0,0,5,4,3,0
706.89,3,16.0,2,6,2,56,1,5,0
4782.61649255009,3,12.743208565451129,1,2,3,54,2,2,1
4559.922377743998,1,12.155939002818162,1,4,0,62,8,4,1
3032.8671610786587,1,12.853962522890233,1,4,2,98,12,3,1
656.65,3,18.0,0,7,3,119,3,4,0
3885.87,1,12.0,2,3,0,106,12,3,0
2206.55,2,22.0,1,3,1,29,9,1,1
49997.8,3,10.0,2,5,1,25,10,2,1
858.3638095462888,2,14.802126654088555,0,3,3,80,10,2,1
2283.1671283021333,4,8.223931597208527,0,4,3,113,1,3,1
3443.456216517417,2,3.7028378052535817,0,5,3,41,9,3,1
3213.03,3,13.0,0,7,3,109,4,0,0
1310.04,1,20.0,0,5,0,96,10,4,0
2618.5553755350556,3,16.407270174173767,1,6,2,102,7,0,1
3043.675767077992,3,5.732413078243289,0,0,3,11,2,1,1
1973.6,3,22.0,2,4,1,8,9,0,0
4357.158006918487,0,8.117764998825411,0,2,1,113,3,1,1
2483.6016112518973,2,14.008069200714397,0,5,2,82,8,1,1
508.04,0,13.0,1,5,3,21,8,1,0
2222.4,2,9.0,0,7,3,97,12,0,0
4903.3478512749125,0,12.346425824762186,0,5,0,30,6,1,1
2357.78,0,6.0,3,8,2,68,6,2,0
4198.28,1,22.0,2,7,2,9,11,3,0
1441.37,0,23.0,2,2,1,62,1,0,0
4857.1,4,6.0,2,7,4,113,8,0,0
841.2184684736795,0,4.0,2,1,1,48,3,0,1
1714.87,4,2.0,4,7,1,45,14,1,0
4710.791352021493,0,7.555303858140727,1,2,2,59,8,3,1
702.96,3,5.0,2,5,1,66,1,1,0
103.85,4,6.0,1,6,0,86,8,0,0
1826.49,4,10.0,3,2,1,91,4,3,0
2487.1194171036877,2,20.95836488952515,2,6,1,68,6,1,1
4661.47,2,4.0,2,7,4,16,13,4,0
495.49,4,11.0,0,6,1,19,5,4,0
1131.34,3,20.0,2,4,0,68,6,3,0
4441.951992584779,1,10.37040344475671,1,3,2,76,6,3,1
2856.5,0,3.0,2,6,1,73,1,0,1
2936.64,0,7.0,0,1,3,15,6,1,0
4404.74,2,17.0,2,2,1,36,8,5,0
4031.8400032604945,1,13.74336619815082,2,3,3,109,12,3,1
1607.6977574361238,1,4.917799907712568,1,4,2,46,9,1,1
283.06,4,2.0,2,2,4,62,2,0,0
1062.52,3,4.0,1,5,0,72,8,4,1
4908.01,1,12.0,2,4,0,56,11,5,0
1159.59,3,13.0,1,6,2,42,2,1,0
3657.4,4,7.0,1,6,4,34,1,5,0
521.6511199418404,2,19.377601163192377,2,5,1,53,13,1,1
3934.232672962431,1,0.3867981131925562,0,5,0,92,7,2,1
4046.1171097050383,3,0.30937261939347493,0,4,0,117,13,0,1
4883.37,3,18.0,1,6,0,3,4,1,0
535.14,4,19.0,2,1,1,27,8,0,0
2033.28,0,11.0,0,4,0,90,7,5,0
2541.279938714417,4,11.722463233625783,1,4,1,98,13,3,1
213.50061173135165,0,17.20579865016393,0,4,2,67,1,2,1
3485.2059103508777,0,16.59990730519108,0,4,1,46,8,0,1
4433.603551399133,0,1.0,1,2,2,86,2,1,1
4356.4,3,10.0,2,7,0,93,7,4,0
2934.59,4,22.0,2,7,1,99,14,3,0
2221.74,4,4.0,2,6,0,18,4,0,0
49997.8,3,12.0,0,6,2,6,14,1,0
329.20371307273535,3,7.386049273715358,0,3,2,12,13,2,1
631.4749272392647,0,7.362878384672386,1,6,2,10,11,3,1
3123.1038829913837,0,9.610118301373273,0,5,0,42,4,3,1
4503.47,1,9.0,1,6,4,70,13,4,0
595.9042805026743,2,8.331878636941893,0,4,1,79,6,0,1
2981.148134503792,0,15.232029629353839,1,5,1,44,9,3,1
3894.09,1,6.0,2,8,4,16,14,1,0
4135.408772346288,2,18.783614422299483,1,4,1,117,10,3,1
1798.818345586316,1,11.60977944631444,0,4,2,66,7,2,1
4252.079494389797,2,2.100253179070606,1,3,2,54,4,3,1
2448.806404557735,3,19.224109119068927,0,5,2,77,3,1,1
2282.91,1,21.0,2,7,0,35,14,0,0
3981.67,2,2.0,0,3,2,5,3,1,0
2014.3816307941827,1,7.568535464591982,1,2,2,30,3,4,1
4965.775082086763,0,12.346190622841583,1,4,0,11,5,2,1
3242.5729178042425,2,2.547190012691395,2,4,3,12,6,4,1
169.49,2,7.0,0,4,3,92,12,0,0
2009.330812319338,2,11.477875453140708,3,4,1,27,6,2,1
2161.4849770035685,3,12.608742866883317,0,4,0,115,6,1,1
795.03,3,4.0,1,2,3,112,9,3,0
2190.481485991337,2,14.270630921320864,3,2,1,41,5,3,1
3725.1429364021305,0,4.38201186784185,1,1,0,74,12,1,1
226.757010309505,2,7.77245949949492,3,5,0,47,12,2,1
4403.56,0,21.0,2,6,3,27,3,0,1
4674.1613940385205,3,4.198255434365454,3,4,2,94,5,4,1
1905.89,4,10.0,2,1,0,98,2,3,0
3204.39,4,22.0,0,4,1,105,5,1,0
2243.17,1,10.0,1,1,2,14,10,1,0
4619.92,3,10.0,0,5,3,39,10,1,0
1157.7,0,7.0,1,1,1,95,14,1,0
2008.7642694198069,1,14.232056669230122,2,1,1,24,3,3,1
3653.24,2,12.0,0,0,1,48,2,2,0
3600.608151773648,0,5.183183953343394,1,4,3,72,12,0,1
2577.43,3,5.0,0,6,0,51,3,5,0
4259.851185414587,4,16.417016571183588,0,6,1,33,2,2,1
3215.36,0,1.0,1,5,3,96,12,0,0
2761.83,3,13.0,1,3,0,82,9,3,0
49997.8,2,13.548490936064589,2,1,2,38,5,2,1
2338.32,0,23.0,1,4,3,14,10,4,0
1201.95,1,22.0,1,5,0,109,4,5,0
3020.33,3,16.0,1,0,2,96,13,0,0
2109.19,4,14.0,1,5,0,21,1,3,0
2490.02,4,16.0,2,4,0,82,13,3,0
518.9419058074185,4,7.2440115938487155,2,3,1,80,3,0,1
1722.8380400633534,3,11.671973639177198,1,5,2,69,8,2,1
3501.25,2,0.0,1,6,2,23,10,5,0
604.6900257675702,2,12.22328429283481,3,4,0,10,6,1,1
3980.34,3,20.0,1,5,1,48,1,3,0
3553.17,3,12.0,2,4,3,17,13,1,1
2898.6732892859604,2,3.615470418569869,1,3,1,77,9,3,1
3776.86,1,4.0,0,4,4,114,6,3,0
3362.4057401006876,0,5.632454271419537,1,1,0,70,4,3,1
3950.48,0,22.0,2,3,4,68,10,0,0
1493.88,2,1.0,4,3,1,69,3,1,0
3148.05,3,10.0,2,3,2,72,2,5,0
2251.898876322254,0,9.066145046277269,0,7,3,51,6,4,1
1536.67,2,4.0,1,6,1,58,6,3,0
3307.804548469968,2,11.994148564305501,1,2,2,95,10,0,1
1546.412503892564,1,10.196169765509435,3,3,0,99,12,4,1
483.06114149695316,3,13.152999630969353,1,2,2,94,6,0,1
606.21,2,15.0,2,5,0,49,3,0,0
3672.11,1,14.0,0,8,3,111,11,3,0
734.6339190351287,1,13.157055242690172,2,3,0,94,3,2,1
2619.9393384574164,2,3.921323085167108,1,7,2,44,7,1,1
2632.57,0,22.0,0,3,3,35,11,0,0
3783.76,0,11.0,1,0,0,57,2,1,0
1863.8109249848405,1,2.7434188932935855,1,1,3,94,12,0,1
2091.422811577196,0,9.923237737402994,0,0,0,92,3,3,1
4259.970330042331,1,11.712900987300952,1,0,2,28,5,0,1
3701.11,3,8.0,2,5,2,6,14,1,0
816.3480496065123,3,18.907661528464576,0,3,3,84,12,2,1
2989.127150224257,0,5.8586962766633786,1,0,2,95,3,4,1
4050.69,0,21.0,1,7,4,91,7,3,0
1860.5965725317078,1,13.50278412522491,0,7,3,90,8,2,1
438.56,4,21.0,1,1,1,19,13,1,0
2439.77,0,2.0,0,0,3,2,9,1,0
1385.5886942619723,3,18.37291747629618,0,7,3,32,7,3,1
2489.698098191245,2,6.4570095261044695,1,2,1,6,6,3,1
917.6809506783384,3,20.32849432555421,0,5,3,65,7,2,1
2393.3368081956355,2,7.277192157172758,0,3,0,17,6,3,1
2476.0,2,1.0,0,0,4,83,11,1,0
4150.05,3,9.0,2,0,2,17,3,3,0
1800.572023529538,0,13.051481408490394,0,4,3,67,5,4,1
1484.0037735178255,1,11.563297525166357,1,4,2,12,14,0,1
2923.32,1,21.0,2,2,4,70,6,3,1
1274.83,3,3.0,0,1,4,115,7,3,0
1540.92,0,14.0,2,8,4,64,11,4,0
443.733819697806,1,14.41387146955731,0,4,1,47,8,4,1
3395.462446404018,2,22.430922040765093,1,4,4,62,4,3,1
3281.282773484537,2,16.749554874207895,3,5,0,13,5,0,1
909.2959686401232,3,22.25257059579036,2,6,0,87,4,3,1
1833.63,0,0.0,0,3,1,90,11,4,0
4930.016096530912,2,21.083978519341148,0,0,0,11,10,2,1
3394.56,1,12.0,2,2,0,45,7,1,0
3189.9012862687105,3,16.481098264169123,0,7,2,114,12,2,1
4926.059418518645,0,2.2681712923609285,0,2,2,93,8,0,1
2657.7,4,0.0,1,7,2,96,1,1,0
2089.09,1,2.0,2,6,0,73,13,4,0
4597.84,3,21.0,3,3,0,31,3,0,0
3126.5643262610993,2,20.70406532124655,1,0,1,62,2,3,1
2804.31,4,3.0,1,5,4,71,6,1,1
359.88,1,16.0,2,1,3,37,13,0,0
1297.89,2,3.0,0,5,3,76,14,1,0
2895.3224150606507,2,3.700224114693316,1,4,1,73,10,3,1
688.9,0,18.0,0,4,0,72,6,1,0
2343.75,4,10.0,4,5,2,75,11,3,0
4596.566523615216,2,20.091797862312767,2,6,1,66,2,4,1
49997.8,0,17.895899208160827,0,0,0,102,3,2,1
2484.82,0,8.0,0,8,3,36,14,1,0
1125.26,1,21.0,2,1,1,81,7,0,0
3302.6,1,3.0,1,2,0,63,13,1,0
3417.2424889218155,2,4.83808077066422,1,2,1,15,6,1,1
236.61,0,16.0,1,5,1,11,8,0,0
4818.85,2,21.0,4,4,0,55,6,3,0
3763.99,0,19.0,0,3,0,1,12,5,0
2246.455878061244,2,1.1302513709598894,0,5,1,97,2,1,1
99.92596317878849,2,13.363008421248773,1,2,3,34,1,3,1
4059.84,0,19.0,0,6,2,49,8,4,0
1486.9426529956793,1,6.945079618592793,2,3,3,46,5,0,1
4867.651478549268,0,9.36521764727994,2,0,2,63,4,0,1
2961.4466253671153,0,20.581307532484914,1,4,3,78,7,0,1
3980.9,0,19.0,1,1,1,20,5,1,0
3875.1759248475387,2,8.207777916064906,1,6,0,47,9,2,1
47.24127318877028,3,11.0,2,7,0,24,1,2,1
2394.96,1,19.0,2,8,2,82,9,0,0
60.76385147930854,2,12.3909592238901,1,2,0,100,4,1,1
430.37861838844975,1,5.384000207575085,1,3,1,59,7,0,1
1615.78,0,9.0,1,8,3,22,7,0,0
3616.6838719962307,4,14.526018211800938,0,5,1,12,6,0,1
3849.38,2,10.0,1,0,3,61,8,3,0
2520.48,2,17.0,0,5,3,84,2,4,0
2927.2503262707605,2,17.0,1,6,2,42,6,1,1
1791.6344484420213,2,2.265071711317969,0,6,2,11,9,4,1
3409.18,1,2.0,0,7,0,99,10,4,0
3467.97,0,5.0,1,2,0,41,10,1,0
3084.41,1,19.0,0,1,2,7,2,5,0
1291.97,4,16.0,0,5,0,74,1,3,0
701.19,4,6.0,2,5,4,49,10,1,0
1500.7320820086186,1,8.964037876592737,0,3,1,116,5,1,1
2666.6987502745123,4,15.340040683319405,0,4,2,35,5,1,1
3838.5210354819014,0,10.622518124404412,0,5,4,71,6,0,1
588.8166875210371,3,9.645305664607234,1,2,0,18,2,0,1
1210.4844982281368,2,8.412143060936323,0,2,1,56,7,2,1
4905.94086766968,0,13.044316589063666,0,5,1,31,6,1,1
3073.620181671502,1,5.1282024809499,1,4,2,62,11,3,1
2374.6,4,15.0,1,3,4,1,1,2,0
1492.0440605684732,1,9.006585644649089,1,4,3,48,6,0,1
1388.61,2,11.0,2,0,4,15,8,5,0
866.2877073528275,1,1.4787801163566514,2,7,2,23,3,0,1
1188.27,0,3.0,0,1,3,82,10,4,1
3265.9067478637517,0,13.11869921541059,1,1,1,72,10,1,1
1434.2560270715878,2,10.871541957616612,2,3,2,14,4,2,1
3092.9680427255803,2,13.956034652206105,0,6,1,52,5,3,1
948.5187572534513,1,4.206021154037222,1,6,2,107,5,2,1
1796.9,0,17.0,1,5,2,59,12,3,0
1282.23,3,6.0,2,4,2,40,12,1,0
3062.9636773875372,0,11.427883692019519,2,3,3,114,7,3,1
2911.66,4,15.0,4,7,1,92,8,1,0
3875.64,0,8.0,2,7,3,101,13,5,0
2790.971258409583,0,7.483018381813951,1,0,2,60,4,2,1
2271.213782541226,4,11.516864313711867,0,5,0,111,2,3,1
1159.8509826789266,4,13.636696196518809,0,2,2,67,7,0,1
4252.05,3,15.0,3,7,4,117,7,1,0
4245.72,4,14.0,1,1,0,57,10,4,0
430.7156101875804,0,1.9443119312691177,2,0,1,2,8,0,1
4073.342120349887,3,7.697579109854619,0,5,3,109,5,3,1
1566.7758869843913,2,3.4325747469209524,1,1,2,110,3,3,1
4413.97,0,22.0,2,5,0,107,7,5,0
1146.5351250342349,1,7.2341668948999995,2,1,2,30,1,2,1
1419.4940400759012,1,17.0,1,5,2,42,12,3,1
313.85,0,14.0,0,6,1,82,5,4,0
1922.821957494658,3,8.19856161595635,0,0,1,35,8,2,1
759.25,3,0.0,1,2,1,85,1,0,0
2725.74,0,3.0,0,1,2,65,6,3,0
2850.98,4,7.0,2,7,0,53,9,3,0
2136.4,0,21.0,1,7,1,30,4,1,0
4808.62,0,19.0,1,1,1,13,13,1,0
381.4410309014786,1,3.0,0,5,3,102,10,2,1
3917.62,2,6.0,1,6,4,75,5,1,0
465.8045475689342,2,11.312932820535007,1,3,3,62,8,4,1
162.65944343670344,3,17.645053567315657,2,2,2,74,5,0,1
3098.54,1,17.0,1,3,0,35,13,1,0
502.04207934271534,2,10.400991783941933,2,3,1,40,6,1,1
1792.7391305880717,0,11.05292136357249,1,0,3,65,2,0,1
1619.5,3,15.0,1,6,2,46,7,1,0
463.45459120825893,2,5.842240736503335,1,2,2,62,9,4,1
599.4797444048455,1,13.0,1,6,0,7,7,2,1
1952.69,4,14.0,0,5,2,72,6,4,0
4885.314883197244,1,1.8668383656010978,2,1,4,85,9,0,1
4403.57,3,21.0,1,6,4,77,5,3,0
540.9873568369659,3,12.820634165348018,0,1,3,78,2,1,1
2884.78,3,15.0,0,7,1,3,5,3,0
4704.5147440971905,1,14.57168903693186,3,2,1,67,8,0,1
2502.62,3,15.0,2,7,3,79,2,0,0
3029.94,1,17.0,1,5,4,45,12,1,0
3419.71,2,6.0,2,3,4,76,13,3,0
4150.85,0,10.0,1,5,0,37,4,4,0
1008.1466092397351,0,9.291523099337791,0,6,1,54,4,2,1
2981.335733714516,1,16.807468743330137,0,4,0,102,3,0,1
4722.46,4,20.0,1,3,3,8,9,1,0
1149.23,2,17.0,1,2,1,80,13,0,0
3670.3461737795465,3,14.414208468266914,1,4,2,110,3,4,1
1286.4,3,7.0,1,1,3,38,12,1,0
4904.763167134449,2,18.0,1,1,2,37,11,1,1
2415.57,3,5.0,0,3,0,72,14,1,0
4846.16,1,19.0,0,6,0,78,7,1,0
4308.84,0,20.0,0,0,1,18,13,3,0
122.59,2,23.0,0,6,0,44,2,0,0
2832.43,0,23.0,0,8,0,27,6,3,0
2572.62,1,19.0,0,0,4,101,8,4,0
623.5406437441872,0,8.192161531285727,0,5,2,45,9,3,1
1106.1,0,19.0,2,3,0,29,10,4,0
1922.54,4,8.0,0,1,2,34,9,3,1
3327.59,2,20.0,0,2,2,48,9,1,0
4557.38,2,21.0,1,4,0,88,7,0,0
612.8922669329643,1,8.28412943801166,2,5,2,12,3,0,1
938.0342579050969,2,14.800890356248463,2,2,1,72,6,0,1
1333.1928008146483,2,12.064630665574574,1,1,3,23,9,1,1
905.7849966876382,0,7.022742328917129,1,0,1,103,10,2,1
1484.12,2,17.0,0,2,1,50,11,0,0
2765.41,4,2.0,2,0,0,14,13,1,0
116.58,1,2.0,0,2,2,63,4,3,0
1539.62,1,3.0,2,6,3,108,6,3,0
954.4236858964392,3,11.94772717243779,0,4,1,1,10,0,1
1186.88,2,17.0,2,4,2,107,14,0,0
1475.43,2,2.0,0,6,2,29,10,0,0
220.49036251164523,2,2.3844560737372404,2,7,0,52,12,1,1
1371.9,0,2.0,0,3,0,108,11,3,0
3019.480430735496,0,7.520561844366344,1,6,2,73,6,1,1
4349.125844858485,1,15.417362053364009,1,1,1,95,10,3,1
2829.62,0,12.0,1,2,4,32,10,0,0
281.74,4,19.0,1,4,1,48,9,4,0
1655.114063860864,0,12.162268909481934,1,1,0,87,10,4,1
4616.64,0,1.0,2,4,3,50,8,4,0
1482.63,2,1.0,1,0,2,93,4,4,0
2758.896534032914,3,21.377821145050675,1,0,3,55,4,3,1
2506.78,0,10.0,4,3,0,91,11,1,0
4002.62,3,7.0,1,3,2,101,13,3,0
814.1627644299522,0,11.171675195339068,0,1,1,25,5,3,1
342.40550159064804,1,14.594224651353716,0,4,1,110,3,1,1
1447.21,4,21.0,2,5,2,66,13,4,0
925.26,3,8.0,0,2,1,112,3,1,0
3106.37,1,15.0,0,7,0,86,10,0,0
820.0226805751606,3,12.965106807445176,0,5,1,67,6,0,1
4913.83,4,9.0,2,7,3,50,11,0,0
285.58,2,0.0,1,3,4,58,13,1,0
2218.55,0,9.0,1,7,0,96,8,3,0
3904.110157806801,1,20.311852713652357,1,3,2,100,11,1,1
4874.51,1,7.0,0,5,4,33,14,4,0
3526.397597106729,2,19.405036165889474,1,2,1,91,9,3,1
678.58,2,8.0,0,5,0,6,4,1,0
2956.111732717576,2,18.61791638556084,0,6,2,29,10,0,1
1618.62,1,7.0,2,2,1,31,9,1,0
2669.03,2,12.0,2,6,1,17,14,4,0
3375.702423475854,2,11.145328023112878,0,3,3,44,10,1,1
2444.66,2,23.0,2,3,2,99,1,3,0
4826.26,1,8.0,2,8,4,91,11,4,0
759.41,0,6.0,2,0,1,82,11,4,0
1200.91,3,14.0,0,4,3,47,11,3,1
3667.5,3,5.0,2,3,1,116,13,1,0
2401.382168105958,2,4.560840529789479,0,2,1,25,8,3,1
3077.65,1,21.0,2,3,3,32,5,0,0
2584.08,4,4.0,2,7,1,43,5,0,0
4229.985217130174,1,6.519246579728101,2,3,2,106,11,2,1
4832.773905715308,2,4.546464132583372,0,0,1,50,11,1,1
3584.44,4,5.0,0,7,1,30,2,3,0
3045.2104539466063,3,8.050745918284631,0,0,3,9,2,1,1
3427.4760785289977,0,14.571874485353128,1,5,1,78,4,3,1
1005.48,2,2.0,1,7,4,33,9,0,0
2662.336804945498,1,17.0,0,7,1,20,6,2,1
3916.59,4,6.0,0,0,3,27,1,3,0
1077.51,4,20.0,2,0,1,97,13,3,0
4423.453673616699,2,11.158121553927696,2,2,1,23,4,4,1
3895.92,3,5.0,3,6,0,14,10,1,0
818.5218307136682,0,2.3468261423245975,2,4,4,15,8,2,1
4598.48789591549,3,21.12217195243956,3,6,1,73,1,4,1
520.87,3,16.0,0,6,1,94,10,1,0
2327.758092902535,1,11.895702096222069,0,3,2,103,1,0,1
190.25,2,20.0,1,0,1,81,8,3,0
2905.33,2,15.0,1,2,4,91,9,1,0
3228.055489576447,2,14.260048365893462,1,1,2,23,6,1,1
3316.0030453473128,0,4.326921852413383,1,3,0,43,9,0,1
3306.82,0,19.0,3,2,3,57,10,5,0
4060.96,4,3.0,0,5,0,53,1,0,0
650.87,3,11.0,2,3,2,84,4,4,0
3062.348576575784,1,4.340486352204586,1,2,1,114,6,4,1
1046.0156631340012,0,22.277019706111556,1,4,0,71,6,2,1
4919.766427198889,2,16.537078474130944,2,7,1,47,9,4,1
4017.160226007443,2,21.351130037214475,1,6,0,55,11,2,1
594.81,4,16.0,2,2,0,13,14,2,0
3623.39,2,7.0,2,6,4,13,1,3,0
2406.61,3,21.0,1,2,0,86,8,1,0
1798.69,0,18.0,2,1,1,60,9,4,0
1733.562572828362,0,19.693636891052304,0,0,3,8,9,0,1
